architecture,seed,forgotten_domain,candidate_model,evaluation_domain,evaluation_scope,prediction_agreement,mean_abs_attack_probability_gap,root_mean_square_probability_gap,mean_jensen_shannon_divergence,linear_cka_to_retrained,f1_gap_to_retrained,roc_auc_gap_to_retrained,log_loss_gap_to_retrained
mlp,42,NF-UNSW-NB15,dc_ssd_no_class_balance,NF-BoT-IoT,retained,0.9954567385011258,0.0030820985364205726,0.025955231820516685,0.0004484824487017467,0.9322910048254706,-0.0011199181946546233,-0.0015546429018806762,0.0017909414868141384
mlp,42,NF-UNSW-NB15,dc_ssd_no_class_balance,NF-CSE-CIC-IDS2018,retained,0.9915424373157917,0.011259334728347725,0.03238045520984559,0.0009370162522135492,0.9362986901952447,-0.010418787934555085,0.008899970773250443,0.020463552285445885
mlp,42,NF-UNSW-NB15,dc_ssd,NF-UNSW-NB15,forgotten,0.4568201315413211,0.5067940228659881,0.6059629441450818,0.2595825245203928,0.473972136188891,0.9227201891172832,0.7373987012291752,-1.1350118658077173
mlp,42,NF-UNSW-NB15,dc_ssd,NF-ToN-IoT,retained,0.9414393765757506,0.059139359544229594,0.10317724978007264,0.007634927687299596,0.8919885130571917,0.010820751158015507,-0.08054585430705408,0.1784732404285032
mlp,42,NF-UNSW-NB15,dc_ssd,NF-BoT-IoT,retained,0.995255709231264,0.003332506508008156,0.027296523249243934,0.0005015226741336982,0.9266894387613056,-0.0008954799993112772,-0.0018353733827239926,0.0010493612976214053
mlp,42,NF-UNSW-NB15,dc_ssd,NF-CSE-CIC-IDS2018,retained,0.991328862500534,0.013315562614404225,0.0325500263406061,0.0012472533192124876,0.9308078002601202,-0.006826215069468011,0.09856478404656155,-0.06905190389609067
mlp,42,NF-UNSW-NB15,scrub_r,NF-UNSW-NB15,forgotten,0.5462777618911447,0.44565485966257906,0.5448396677499,0.2096832322243812,0.3172222669790562,0.10799133638534096,0.23556656596201725,13.952460195241207
mlp,42,NF-UNSW-NB15,scrub_r,NF-ToN-IoT,retained,0.9282603713041485,0.08736775214890752,0.12627257150479948,0.01131945600934355,0.11026885650115797,-0.01012357894362037,-0.10637280014594874,0.15094458866096172
mlp,42,NF-UNSW-NB15,scrub_r,NF-BoT-IoT,retained,0.997507237053715,0.005662702190668928,0.029784902186840583,0.0012018941566216098,0.7802469234037037,-0.0002846034445166401,-0.011053622877185476,0.0024809098239019084
mlp,42,NF-UNSW-NB15,scrub_r,NF-CSE-CIC-IDS2018,retained,0.9670667634872496,0.05796986449824458,0.10865580438390313,0.01079098426400792,0.8845260400026073,-0.014958803441365243,0.05609517875324177,0.03436783664614068
mlp,42,NF-UNSW-NB15,scrub_r@lr=0.001,NF-UNSW-NB15,forgotten,0.5896482699456678,0.3837350222807209,0.45810465913154136,0.1548875956373484,0.25465884557560464,0.07638776465008738,0.10109851223422511,12.346532201473408
mlp,42,NF-UNSW-NB15,scrub_r@lr=0.001,NF-ToN-IoT,retained,0.9255099702039881,0.06457873866128515,0.11163617324823086,0.009152131308867793,0.7891573053366903,-0.04382801451879459,-0.10187881862581727,0.09220307970968511
mlp,42,NF-UNSW-NB15,scrub_r@lr=0.001,NF-BoT-IoT,retained,0.9946928272756513,0.006657726299977948,0.03382054160465202,0.0014550406047271099,0.7990147909163043,-0.0013847158297400908,-0.01203338343980942,0.004501351642485302
mlp,42,NF-UNSW-NB15,scrub_r@lr=0.001,NF-CSE-CIC-IDS2018,retained,0.953440690273803,0.07041375657881736,0.13185031370506045,0.014887448005583441,0.8768647745644907,-0.04619034151967416,0.04047611571868004,0.03461061986713915
mlp,42,NF-ToN-IoT,original,NF-UNSW-NB15,retained,0.9995234010103898,0.0008687857294358674,0.012903700627212213,0.0001807585051616251,0.9684290145118992,-0.0006226650062266526,-2.2971264171167682e-05,0.0006980294389789775
mlp,42,NF-ToN-IoT,original,NF-ToN-IoT,forgotten,0.568416227366491,0.2951800319927726,0.40061539569098004,0.09963008833194616,0.7574255437496974,0.5072561055740429,0.06114928427814925,-0.8820265237621265
mlp,42,NF-ToN-IoT,original,NF-BoT-IoT,retained,0.9893454486973303,0.008232659187587517,0.06503984417021977,0.0026254465923859823,0.9316011180124908,0.00046593516452797523,0.004169574631807005,-0.011938514954196375
mlp,42,NF-ToN-IoT,original,NF-CSE-CIC-IDS2018,retained,0.9656998846695998,0.05380028023697665,0.1428000979126524,0.01799077063812622,0.7241913872992257,-0.02235297678324577,0.0948006295390107,-0.02254440847998679
mlp,42,NF-ToN-IoT,rollback_repair,NF-UNSW-NB15,retained,0.9233628824706892,0.07968413563846034,0.27417045739380425,0.05229672516738703,0.19985467220298764,-0.9943960149439601,-0.13681387343386808,0.4132740477366147
mlp,42,NF-ToN-IoT,rollback_repair,NF-ToN-IoT,forgotten,0.8950263580105432,0.17672911391484555,0.2878108457822465,0.07406158943601475,0.21659680516762037,-0.16889248617293942,-0.11195866843467739,2.2925457420916318
mlp,42,NF-ToN-IoT,rollback_repair,NF-BoT-IoT,retained,0.013308137664844,0.9817125393069125,0.9867168290583646,0.6658292029806333,0.4710098812123414,-0.9930534459363671,0.0019818900878653123,5.283549377103897
mlp,42,NF-ToN-IoT,rollback_repair,NF-CSE-CIC-IDS2018,retained,0.9332365127504165,0.07050423200781405,0.24837810606368105,0.04305092224621432,0.26155311543926374,-0.6401149661260521,0.13530533141263246,0.35303338861689704
mlp,42,NF-ToN-IoT,ssd_canonical,NF-UNSW-NB15,retained,0.9995234010103898,0.0008687857294358674,0.012903700627212213,0.0001807585051616251,0.9684290145118992,-0.0006226650062266526,-2.2971264171167682e-05,0.0006980294389789775
mlp,42,NF-ToN-IoT,ssd_canonical,NF-ToN-IoT,forgotten,0.568416227366491,0.2951800319927726,0.40061539569098004,0.09963008833194616,0.7574255437496974,0.5072561055740429,0.06114928427814925,-0.8820265237621265
mlp,42,NF-ToN-IoT,ssd_canonical,NF-BoT-IoT,retained,0.9893454486973303,0.008232659187587517,0.06503984417021977,0.0026254465923859823,0.9316011180124908,0.00046593516452797523,0.004169574631807005,-0.011938514954196375
mlp,42,NF-ToN-IoT,ssd_canonical,NF-CSE-CIC-IDS2018,retained,0.9656998846695998,0.05380028023697665,0.1428000979126524,0.01799077063812622,0.7241913872992257,-0.02235297678324577,0.0948006295390107,-0.02254440847998679
mlp,42,NF-ToN-IoT,ssd_canonical@alpha=1,NF-UNSW-NB15,retained,0.24411400247831475,0.5566806925186342,0.5634681596740618,0.24977937780707993,0.15521045259823826,-0.9329758966007649,-0.7651482939879118,0.8291758736693358
mlp,42,NF-ToN-IoT,ssd_canonical@alpha=1,NF-ToN-IoT,forgotten,0.37497134998854,0.37398657021628806,0.41037953200923616,0.11408942696687126,0.23281506065769297,0.5659201125140049,-0.02084542177143156,-1.0624588130625998
mlp,42,NF-ToN-IoT,ssd_canonical@alpha=1,NF-BoT-IoT,retained,0.7009890640077195,0.4383944949137614,0.4451991867831127,0.1829568467733059,0.8856562295306597,-0.16402301156342824,-0.33908551207029225,0.5602149643207193
mlp,42,NF-ToN-IoT,ssd_canonical@alpha=1,NF-CSE-CIC-IDS2018,retained,0.7877493485968134,0.4130521773876032,0.42819055469935835,0.16102880117444984,0.31599785839474565,-0.36790800641909244,-0.17138135217896283,0.1960365356466881
mlp,42,NF-ToN-IoT,ssd_canonical@alpha=2,NF-UNSW-NB15,retained,0.9210275474215994,0.20129975707121625,0.29846321656135655,0.09027079976056603,0.09491461501192713,-0.9041373468096728,-0.7105311857110244,0.34750798234233127
mlp,42,NF-ToN-IoT,ssd_canonical@alpha=2,NF-ToN-IoT,forgotten,0.7834059133623653,0.18949141444330428,0.2701807212049396,0.05190379628729298,0.1219350517182957,0.060716246808785096,-0.17458618613567256,-0.34424422218548645
mlp,42,NF-ToN-IoT,ssd_canonical@alpha=2,NF-BoT-IoT,retained,0.5787632679318109,0.5353639491130923,0.5681659781952095,0.25132453747667377,0.8473001057177499,-0.2646874462434139,-0.26060400672858397,0.9057365176102856
mlp,42,NF-ToN-IoT,ssd_canonical@alpha=2,NF-CSE-CIC-IDS2018,retained,0.883430865832301,0.18366542095878854,0.3013987861972169,0.07648033923693438,0.16580012925049953,-0.6110016004445347,-0.3488319916637299,0.15324615325617053
mlp,42,NF-ToN-IoT,ssd_canonical@alpha=3,NF-UNSW-NB15,retained,0.3520160137260509,0.5112909884445238,0.5311296197116104,0.22767141125979243,0.061630782369340505,-0.9358087573262316,-0.689237901607834,0.7545559547128216
mlp,42,NF-ToN-IoT,ssd_canonical@alpha=3,NF-ToN-IoT,forgotten,0.593972037588815,0.32966768020792087,0.3956600572214834,0.10353658582514084,0.3548059912690569,0.40806241659909204,0.03260206439621882,-0.9608489177156049
mlp,42,NF-ToN-IoT,ssd_canonical@alpha=3,NF-BoT-IoT,retained,0.011579285944033452,0.7288160404770264,0.7387884133828546,0.372668876865973,0.8012076676625159,-0.9754150724976824,-0.7126628460478517,1.3979027483961728
mlp,42,NF-ToN-IoT,ssd_canonical@alpha=3,NF-CSE-CIC-IDS2018,retained,0.6867284609798813,0.3205622499328024,0.4072128761221784,0.13365958759767999,0.3945055157668347,-0.6236005986263273,-0.2971269004529936,0.2194682213864435
mlp,42,NF-ToN-IoT,ssd_canonical@alpha=5,NF-UNSW-NB15,retained,0.9307978267086073,0.1440186164134775,0.2503465064133263,0.0645290178638418,0.3162642461870194,-0.8209266271888581,-0.3775851197941775,0.24802310619830917
mlp,42,NF-ToN-IoT,ssd_canonical@alpha=5,NF-ToN-IoT,forgotten,0.9041943616777447,0.15104464175332,0.2451197875223674,0.04616207880645263,0.4218329028203998,-0.15904908572551213,-0.23615257979094206,0.3658573590186469
mlp,42,NF-ToN-IoT,ssd_canonical@alpha=5,NF-BoT-IoT,retained,0.9178996461884851,0.17065414036038445,0.24728132854700524,0.06971157907981827,0.7306572067061221,-0.042970005221523166,-0.2799140137077003,0.24710331763697735
mlp,42,NF-ToN-IoT,ssd_canonical@alpha=5,NF-CSE-CIC-IDS2018,retained,0.9301183204476529,0.14899055063562097,0.27356950949611186,0.062115746768597824,0.4066586689348294,-0.6318723991551954,-0.19084053881879548,0.12268071653693124
mlp,42,NF-ToN-IoT,dc_ssd_no_contrast,NF-UNSW-NB15,retained,0.9777428271852063,0.12961600064717094,0.18198445245789627,0.04951653613318694,0.6630417163443666,-0.1285321112755199,-0.00639530933220156,0.1522825486011927
mlp,42,NF-ToN-IoT,dc_ssd_no_contrast,NF-ToN-IoT,forgotten,0.6009626403850562,0.3095749220887336,0.40957560492577905,0.1063516371340679,0.6051501519445354,0.3882012996082618,-0.03372053623396476,-0.8800684648595686
mlp,42,NF-ToN-IoT,dc_ssd_no_contrast,NF-BoT-IoT,retained,0.9899887423608877,0.009739358959693351,0.05572790666968432,0.002850657235787428,0.7513919506564392,0.00010084579612368305,-0.009611943236520482,-0.00587077934883003
mlp,42,NF-ToN-IoT,dc_ssd_no_contrast,NF-CSE-CIC-IDS2018,retained,0.6874119003887061,0.30215988912458785,0.44412089580193675,0.14091915064523325,0.39977281480826793,-0.43837150410861747,-0.0418537247805002,0.2669091514844094
mlp,42,NF-ToN-IoT,dc_ssd_no_class_balance,NF-UNSW-NB15,retained,0.4738347154704032,0.43588114378971604,0.4755999615557467,0.19201599867579738,0.10928149636121447,-0.9522158378913651,-0.7630635713327889,0.6413870052845386
mlp,42,NF-ToN-IoT,dc_ssd_no_class_balance,NF-ToN-IoT,forgotten,0.17086866834746733,0.3847981527240171,0.41490189177632275,0.11550298297679079,0.2532360326452269,0.7134357634422838,0.06539063858924288,-1.1470581675043112
mlp,42,NF-ToN-IoT,dc_ssd_no_class_balance,NF-BoT-IoT,retained,0.6742923769700868,0.5537151402702426,0.5819394766933567,0.25997884796618576,0.8238961648795047,-0.18373262976623594,-0.39094459655339053,0.9060457774183528
mlp,42,NF-ToN-IoT,dc_ssd_no_class_balance,NF-CSE-CIC-IDS2018,retained,0.5467942420229807,0.4033657366626942,0.4324749326943842,0.15963014729997782,0.19401331220903445,-0.4079637606228129,-0.2860204048304798,0.24057004112496927
mlp,42,NF-ToN-IoT,dc_ssd,NF-UNSW-NB15,retained,0.9571537508340482,0.22102871482636388,0.2592227685191752,0.08712310557664296,0.5201679308101852,-0.2209957640029313,-0.02400699793503147,0.2737863083997679
mlp,42,NF-ToN-IoT,dc_ssd,NF-ToN-IoT,forgotten,0.5983268393307357,0.34349410628221166,0.4458143433111538,0.12520710957197756,0.4742709358319217,0.38045030539810176,-0.04206890394179241,-0.891848923757623
mlp,42,NF-ToN-IoT,dc_ssd,NF-BoT-IoT,retained,0.9906320360244452,0.011683271800620705,0.05143657418890494,0.003262906434378051,0.942825537225412,-0.0002651791832677386,-0.005347300513591335,-0.0024563945450604904
mlp,42,NF-ToN-IoT,dc_ssd,NF-CSE-CIC-IDS2018,retained,0.6749818461407031,0.3318244710925605,0.41470043948455754,0.13828140051784388,0.5197515469251686,-0.5212448209710894,-0.13385899377576704,0.17889578388230232
mlp,42,NF-ToN-IoT,scrub_r,NF-UNSW-NB15,retained,0.9979506243446764,0.00438443045226726,0.03733022276220375,0.001538414487165181,0.8675692746071986,-0.011686175270901322,-0.0001293661809970148,0.006139652283410034
mlp,42,NF-ToN-IoT,scrub_r,NF-ToN-IoT,forgotten,0.87497134998854,0.13151165875184065,0.21050794242600177,0.03249900175871129,0.6629124111559886,0.014711494969019717,-0.1942277876395726,0.44982897559418644
mlp,42,NF-ToN-IoT,scrub_r,NF-BoT-IoT,retained,0.9912753296880026,0.025221141832194368,0.07549353958884404,0.008572825745521073,0.8101801226459506,-0.0037475458835065645,-0.258463297006138,0.04557489809948175
mlp,42,NF-ToN-IoT,scrub_r,NF-CSE-CIC-IDS2018,retained,0.9864593567126565,0.02351125199687079,0.07609901032312202,0.006035774902655474,0.7482517956067221,-0.06765427764326415,0.01476050847205812,-0.024405045846650042
mlp,42,NF-ToN-IoT,scrub_r@lr=0.001,NF-UNSW-NB15,retained,0.9986178629301306,0.002469896483511446,0.029476537392041587,0.0008214546875367373,0.803647067938459,-0.0072366037319337995,-7.155194890262617e-05,0.0034131682848963936
mlp,42,NF-ToN-IoT,scrub_r@lr=0.001,NF-ToN-IoT,forgotten,0.9126747650699061,0.1026376977214163,0.17678318132333584,0.021944311937359833,0.5776554129238946,-0.058253022938652144,-0.12250679524725272,0.38988520113109626
mlp,42,NF-ToN-IoT,scrub_r@lr=0.001,NF-BoT-IoT,retained,0.9940093277581216,0.027709370059445484,0.07570702165482941,0.009392451867382454,0.7547191738743871,-0.0020240580487230764,-0.296434611048478,0.040008870197598016
mlp,42,NF-ToN-IoT,scrub_r@lr=0.001,NF-CSE-CIC-IDS2018,retained,0.9910298577591731,0.013516724866415109,0.05496628427163876,0.002944273852935063,0.5946268822214137,-0.04521292273022315,-0.03390075121588154,0.12017178743544776
mlp,42,NF-BoT-IoT,original,NF-UNSW-NB15,retained,0.9993327614145459,0.0008047477319912156,0.01283828230991436,0.00013045866821932852,0.9775450593911865,0.0006440557466029784,2.0300935142714138e-05,-8.265283729880528e-05
mlp,42,NF-BoT-IoT,original,NF-ToN-IoT,retained,0.881732752693101,0.061269358611868045,0.08849258071025964,0.004857716690358639,0.9122522800924256,0.10346136707737874,0.0038543861876961794,-0.08409057961301158
mlp,42,NF-BoT-IoT,original,NF-BoT-IoT,forgotten,0.02621421678996462,0.8439694044230485,0.8578751737400768,0.49394408262985434,0.9099616197033975,0.9681677161561284,0.6441299368300497,-2.9595871893584698
mlp,42,NF-BoT-IoT,original,NF-CSE-CIC-IDS2018,retained,0.9695015163811883,0.025468476131004954,0.11185664929126016,0.008024970771164184,0.841805160566863,0.1616149192547175,0.006107294410809816,-0.048497210388360246
mlp,42,NF-BoT-IoT,rollback_repair,NF-UNSW-NB15,retained,0.9238394814602993,0.07599609936926514,0.27392355426780585,0.05158280688847496,0.1631640041292527,-0.9931292941911305,-0.08678960239508571,0.6749675386030367
mlp,42,NF-BoT-IoT,rollback_repair,NF-ToN-IoT,retained,0.6259454503781802,0.38570151234405264,0.4916732277805284,0.18871192640063966,0.44698391523951536,-0.5726872246696035,0.02202976933896339,5.63699104975441
mlp,42,NF-BoT-IoT,rollback_repair,NF-BoT-IoT,forgotten,0.9867320681891283,0.1441380492373992,0.1894081978733489,0.05522441183451489,0.9352684679762494,-0.02535166494476675,0.008606458366886782,5.900070403892688
mlp,42,NF-BoT-IoT,rollback_repair,NF-CSE-CIC-IDS2018,retained,0.91824356071932,0.10613742307479417,0.2647304761383633,0.056621724550046874,0.7245380956882017,-0.45614707008808886,-0.25297049397537386,0.8125571264672338
mlp,42,NF-BoT-IoT,ssd_canonical,NF-UNSW-NB15,retained,0.9993327614145459,0.0008047477319912156,0.01283828230991436,0.00013045866821932852,0.9775450593911865,0.0006440557466029784,2.0300935142714138e-05,-8.265283729880528e-05
mlp,42,NF-BoT-IoT,ssd_canonical,NF-ToN-IoT,retained,0.881732752693101,0.061269358611868045,0.08849258071025964,0.004857716690358639,0.9122522800924256,0.10346136707737874,0.0038543861876961794,-0.08409057961301158
mlp,42,NF-BoT-IoT,ssd_canonical,NF-BoT-IoT,forgotten,0.02621421678996462,0.8439694044230485,0.8578751737400768,0.49394408262985434,0.9099616197033975,0.9681677161561284,0.6441299368300497,-2.9595871893584698
mlp,42,NF-BoT-IoT,ssd_canonical,NF-CSE-CIC-IDS2018,retained,0.9695015163811883,0.025468476131004954,0.11185664929126016,0.008024970771164184,0.841805160566863,0.1616149192547175,0.006107294410809816,-0.048497210388360246
mlp,42,NF-BoT-IoT,ssd_canonical@alpha=1,NF-UNSW-NB15,retained,0.9993327614145459,0.0008773218094245901,0.013649978849134135,0.0001515883204856914,0.9774470633775996,0.0006440557466029784,2.1491322781952427e-05,-6.499241933343065e-05
mlp,42,NF-BoT-IoT,ssd_canonical@alpha=1,NF-ToN-IoT,retained,0.8851707540683016,0.06032206737736083,0.08681168289778045,0.004693333184474711,0.9102262034714667,0.1032083884629379,0.004368237595665514,-0.08199051982478489
mlp,42,NF-BoT-IoT,ssd_canonical@alpha=1,NF-BoT-IoT,forgotten,0.026334834351881633,0.8437992783332524,0.8578485115502396,0.49390688710189223,0.9108964493609589,0.9681065629033345,0.6438369034197668,-2.958634127642037
mlp,42,NF-BoT-IoT,ssd_canonical@alpha=1,NF-CSE-CIC-IDS2018,retained,0.969245226602879,0.02604227846237832,0.11443349595573649,0.008428668603516728,0.8366274938691508,0.1621898169055146,0.0019552042771745493,-0.050925218824013796
mlp,42,NF-BoT-IoT,ssd_canonical@alpha=2,NF-UNSW-NB15,retained,0.9993327614145459,0.0008040209070216767,0.012760004079091685,0.00013025787445845025,0.9771091517328887,0.0006440557466029784,2.2295638754332714e-05,-9.763109207525751e-05
mlp,42,NF-BoT-IoT,ssd_canonical@alpha=2,NF-ToN-IoT,retained,0.8818473527389411,0.061704387654337924,0.08860128960694881,0.004885311170379608,0.9118847449139067,0.10308963792867432,0.0046731717914049176,-0.08799302976535173
mlp,42,NF-BoT-IoT,ssd_canonical@alpha=2,NF-BoT-IoT,forgotten,0.02621421678996462,0.8439897422956281,0.8578811734560625,0.49395238058293145,0.9103755256372813,0.9681677161561284,0.6438480879010755,-2.9595897798314996
mlp,42,NF-BoT-IoT,ssd_canonical@alpha=2,NF-CSE-CIC-IDS2018,retained,0.9695015163811883,0.02546194332706047,0.11188034824970663,0.008027786312678642,0.8416617982891266,0.1616149192547175,0.00480088758131425,-0.04795896362180885
mlp,42,NF-BoT-IoT,ssd_canonical@alpha=3,NF-UNSW-NB15,retained,0.9993327614145459,0.0008047477319912156,0.01283828230991436,0.00013045866821932852,0.9775450593911865,0.0006440557466029784,2.0300935142714138e-05,-8.265283729880528e-05
mlp,42,NF-BoT-IoT,ssd_canonical@alpha=3,NF-ToN-IoT,retained,0.881732752693101,0.061269358611868045,0.08849258071025964,0.004857716690358639,0.9122522800924256,0.10346136707737874,0.0038543861876961794,-0.08409057961301158
mlp,42,NF-BoT-IoT,ssd_canonical@alpha=3,NF-BoT-IoT,forgotten,0.02621421678996462,0.8439694044230485,0.8578751737400768,0.49394408262985434,0.9099616197033975,0.9681677161561284,0.6441299368300497,-2.9595871893584698
mlp,42,NF-BoT-IoT,ssd_canonical@alpha=3,NF-CSE-CIC-IDS2018,retained,0.9695015163811883,0.025468476131004954,0.11185664929126016,0.008024970771164184,0.841805160566863,0.1616149192547175,0.006107294410809816,-0.048497210388360246
mlp,42,NF-BoT-IoT,ssd_canonical@alpha=5,NF-UNSW-NB15,retained,0.9993327614145459,0.0008047477319912156,0.01283828230991436,0.00013045866821932852,0.9775450593911865,0.0006440557466029784,2.0300935142714138e-05,-8.265283729880528e-05
mlp,42,NF-BoT-IoT,ssd_canonical@alpha=5,NF-ToN-IoT,retained,0.881732752693101,0.061269358611868045,0.08849258071025964,0.004857716690358639,0.9122522800924256,0.10346136707737874,0.0038543861876961794,-0.08409057961301158
mlp,42,NF-BoT-IoT,ssd_canonical@alpha=5,NF-BoT-IoT,forgotten,0.02621421678996462,0.8439694044230485,0.8578751737400768,0.49394408262985434,0.9099616197033975,0.9681677161561284,0.6441299368300497,-2.9595871893584698
mlp,42,NF-BoT-IoT,ssd_canonical@alpha=5,NF-CSE-CIC-IDS2018,retained,0.9695015163811883,0.025468476131004954,0.11185664929126016,0.008024970771164184,0.841805160566863,0.1616149192547175,0.006107294410809816,-0.048497210388360246
mlp,42,NF-BoT-IoT,dc_ssd_no_contrast,NF-UNSW-NB15,retained,0.9399961872080831,0.06310919785352628,0.2171310641263411,0.03385346874404375,0.6820309398756612,-0.6419297025627486,-0.029423390383572556,0.16622307756522842
mlp,42,NF-BoT-IoT,dc_ssd_no_contrast,NF-ToN-IoT,retained,0.8743983497593399,0.13620241032925484,0.19410847056630715,0.025244606537227397,0.8745476942638184,0.09045377070295291,-0.07309837518272055,0.022523608924038818
mlp,42,NF-BoT-IoT,dc_ssd_no_contrast,NF-BoT-IoT,forgotten,0.2979253779350273,0.46142643443913245,0.551806945384919,0.17501043116627485,0.9334754066888435,0.8080364543320588,0.3522440543297364,-1.6064749110247312
mlp,42,NF-BoT-IoT,dc_ssd_no_contrast,NF-CSE-CIC-IDS2018,retained,0.9489556191533894,0.08235371306672076,0.16962796172828168,0.0227499576461021,0.7616319026431416,0.1576398591867545,-0.03992198641326061,-0.02342492816819669
mlp,42,NF-BoT-IoT,dc_ssd_no_class_balance,NF-UNSW-NB15,retained,0.9994757411114289,0.0008951133482910802,0.012663383134699136,0.00014623500421547252,0.9772837230612982,-0.0009247416498145977,2.039745305948415e-05,0.0003167436193448345
mlp,42,NF-BoT-IoT,dc_ssd_no_class_balance,NF-ToN-IoT,retained,0.8839101535640614,0.06000829693779747,0.08775984443421084,0.004783914709240417,0.9130871477190486,0.10350858997912593,-0.006887397316896804,-0.04864456620149904
mlp,42,NF-BoT-IoT,dc_ssd_no_class_balance,NF-BoT-IoT,forgotten,0.02625442264393696,0.8439453118953232,0.857848702092467,0.4939266912867987,0.9074204581501275,0.96814759587461,0.642262128451531,-2.9591725175557038
mlp,42,NF-BoT-IoT,dc_ssd_no_class_balance,NF-CSE-CIC-IDS2018,retained,0.9689462218615181,0.0256384838453705,0.11204237381037106,0.008054896150405494,0.842291476213374,0.16243527135799396,-0.023876867866882145,-0.03764410121217948
mlp,42,NF-BoT-IoT,dc_ssd,NF-UNSW-NB15,retained,0.9294633495376989,0.07914168825846896,0.2473192901827448,0.044442371206741244,0.618843086863346,-0.853567587155375,-0.13419151381016958,0.24026014237763754
mlp,42,NF-BoT-IoT,dc_ssd,NF-ToN-IoT,retained,0.8666055466422187,0.11523768499591386,0.18370975557184108,0.021971634837439278,0.8061550797198831,0.06620992895530964,0.01889456106082843,-0.09292429585252737
mlp,42,NF-BoT-IoT,dc_ssd,NF-BoT-IoT,forgotten,0.9892650369893856,0.08185674919310555,0.1098688978836816,0.015055556964162336,0.9249341392243801,-0.01223218972377559,0.0969839927703513,-0.8755857749158342
mlp,42,NF-BoT-IoT,dc_ssd,NF-CSE-CIC-IDS2018,retained,0.8822348468668575,0.13742619505012604,0.23513586676511516,0.04358422471106669,0.7478805897778038,-0.13114257611001945,-0.05159054358566073,0.00980448165025033
mlp,42,NF-BoT-IoT,scrub_r,NF-UNSW-NB15,retained,0.9953769898007816,0.009667043514908056,0.056120485283259816,0.00347919404457877,0.750790296529338,-0.030641317275452384,-0.0002617887626892301,0.013176300003288326
mlp,42,NF-BoT-IoT,scrub_r,NF-ToN-IoT,retained,0.8238597295438919,0.20124671581338405,0.2609161232071347,0.05283990887707913,0.7708198569624941,0.07108882171561115,-0.22318514263372957,0.8358320826803962
mlp,42,NF-BoT-IoT,scrub_r,NF-BoT-IoT,forgotten,0.6383885493727887,0.2609896169088306,0.32954384163289874,0.06651909446550847,0.8985698495857545,0.5154317046013017,0.16152516060915156,-1.665448401777507
mlp,42,NF-BoT-IoT,scrub_r,NF-CSE-CIC-IDS2018,retained,0.8863354833198069,0.12023183888279,0.2170889981184206,0.035372675350612,0.7969064828889045,0.02506176369726565,-0.051048963015801085,0.026675416803677354
mlp,42,NF-BoT-IoT,scrub_r@lr=0.001,NF-UNSW-NB15,retained,0.9987608426270136,0.0032805062962933105,0.026138182513627376,0.0008978235118470831,0.7983506513944629,-0.007576530372034984,-3.439255097881233e-05,0.0037193253448290263
mlp,42,NF-BoT-IoT,scrub_r@lr=0.001,NF-ToN-IoT,retained,0.8522805409122164,0.15572567725646536,0.1952975053090299,0.03331237056641021,0.7294984990020366,0.0748537589369539,-0.2340318163202355,0.9250495646452304
mlp,42,NF-BoT-IoT,scrub_r@lr=0.001,NF-BoT-IoT,forgotten,0.951391122547443,0.11275935028519202,0.18374529137997891,0.024579958895785646,0.866342924535987,0.06027123976025425,0.0018264257976772225,-0.7601662377029457
mlp,42,NF-BoT-IoT,scrub_r@lr=0.001,NF-CSE-CIC-IDS2018,retained,0.9527999658280295,0.07112370832305172,0.15563841584104876,0.019160699519970306,0.8114317588312961,0.15486117768164687,-0.09119345076603969,0.050796128165583154
mlp,42,NF-CSE-CIC-IDS2018,original,NF-UNSW-NB15,retained,0.9994757411114289,0.0009244547907692208,0.014905375486183538,0.00020843048786902974,0.9689159386403382,-0.001558115981967756,-5.607690959419376e-05,0.0007614520133310617
mlp,42,NF-CSE-CIC-IDS2018,original,NF-ToN-IoT,retained,0.6574604629841851,0.2871898184811878,0.4132742699879554,0.09901029575450178,0.6244263395136809,-0.24164336551670673,-0.13878303773153278,0.5423157916801367
mlp,42,NF-CSE-CIC-IDS2018,original,NF-BoT-IoT,retained,0.9940495336120939,0.0054572973244370595,0.053937712068050196,0.0018743583562150054,0.8577061502656141,-0.002522622130122665,0.0009473255668296376,0.008412594971151672
mlp,42,NF-CSE-CIC-IDS2018,original,NF-CSE-CIC-IDS2018,forgotten,0.5505958737345692,0.4163103453068748,0.5298944573516684,0.19089017729964905,0.6876208275789519,0.35297779217889524,0.24848682098558816,-0.9725551093268852
mlp,42,NF-CSE-CIC-IDS2018,rollback_repair,NF-UNSW-NB15,retained,0.07668477742827186,0.923647710461298,0.9606318228653244,0.6395887982094004,0.1630199266473833,-0.8532965770504902,-0.8388947064169486,15.31525012780375
mlp,42,NF-CSE-CIC-IDS2018,rollback_repair,NF-ToN-IoT,retained,0.800022920009168,0.2934594974860714,0.4083854076023603,0.1421171005749756,0.28185072347396667,-0.06421513272187729,-0.3394847385475839,3.892646432388257
mlp,42,NF-CSE-CIC-IDS2018,rollback_repair,NF-BoT-IoT,retained,0.9924412994532004,0.007654011109091795,0.06556338353047658,0.0035735448426205815,0.36865081682022866,0.003233767268700616,-0.9739021313147581,0.009724494235782147
